Time,PupilDilation,Respiration,HeartRate
9177,911.3,-537.2,-22
9178,908.8,-549.8,-221
9179,907.1,-566.4,-198.8
9180,906.2,-573.6,0
9181,902.5,-582.4,0
9182,904.6,-598.4,22
9183,907.5,-628,221
9184,906.4,-648,198.8
9185,903.2,-666.4,0
9186,901.8,-668.6,66.2
9187,901.9,-626.6,640.8
9188,899.5,-556.4,419.8
9189,898,-445,221
9190,899.3,-251.6,243
9191,898.3,102,464
9192,900.8,321.8,640.8
9193,899.3,573.2,442
9194,900.8,907,486.2
9195,900.4,1045,861.8
9196,903.6,1147.6,640.8
9197,904.4,1215.6,464
9198,905.1,1251,707.2
9199,904.8,1232,1082.8
9200,908.5,1193.6,841
9201,908.6,1125.6,477.6
9202,912.4,1005.4,682
9203,909.1,931.6,682
9204,915.7,853.8,659.2
9205,920.9,756,477.6
9206,918.3,607.4,682
9207,919.8,524.6,682
9208,919.7,442.6,659.2
9209,922.5,344.6,523.2
9210,923.7,199,1159.8
9211,922.5,119,1319.4
9212,928.1,23,910
9213,927,-120.2,932.6
9214,928.3,-195.2,1137
9215,926.2,-265,1137
9216,925.3,-337.2,1091.4
9217,926.1,-425,727.4
9218,928.2,-457.6,1137
9219,929.6,-478.6,1091.4
9220,930.5,-489.6,704.8
9221,932.5,-490.8,910
9222,930.2,-484.6,910
9223,933.9,-477,910
9224,934.3,-464.8,932.6
9225,933,-446,1159.8
9226,934,-436.4,1365
9227,932.3,-428.6,1319.4
9228,933.2,-421.4,978.2
9229,936.1,-415.6,1614.8
9230,936.9,-418.8,1797.2
9231,940.8,-424.6,1592
9232,941.8,-436.6,1592
9233,945.4,-444.6,1569.2
9234,943.3,-452.6,1387.6
9235,944.8,-463.2,1569.2
9236,948.4,-482.2,1387.6
9237,949.6,-493.2,1592
9238,951.3,-504.2,1569.2
9239,954.9,-516.2,1387.6
9240,952.8,-530,1614.8
9241,958,-534.6,1797.2
9242,962.1,-537.4,1592
9243,962.2,-540.2,1614.8
9244,959,-546.8,1820
9245,961,-556.2,1820
9246,966.3,-568,1797.2
9247,968.7,-583.8,1592
9248,971.4,-598.2,1614.8
9249,972,-590,1820
9250,972.3,-540.2,1820
9251,979.9,-394.4,1842.6
9252,986.3,-254.2,2047
9253,983.5,-79.2,2024.2
9254,987.5,167,1820
9255,990.2,555.8,1842.6
9256,992.4,755,2047
9257,994.7,928.4,2047
9258,994.8,1083.2,2024.2
9259,999.8,1239.8,1820
9260,1000.8,1273,1797.2
9261,1003.3,1278,1569.2
9262,1008.3,1248.2,1387.6
9263,1014.8,1164.2,1614.8
9264,1008.5,1098.2,1774.4
9265,1010,1022.8,1342.2
9266,1016.7,924,1159.8
9267,1012.3,770.4,1365
9268,1016.1,682.6,1365
9269,1013.4,580.2,1342.2
9270,1014.6,433.2,1159.8
9271,1014,354.8,1365
9272,1010.1,279,1342.2
9273,1011.3,188.4,1159.8
9274,1016,51.4,1387.6
9275,1012.8,-21.6,1592
9276,1016.8,-93.8,1569.2
9277,1014.6,-173.6,1342.2
9278,1020.2,-282,1159.8
9279,1044.5,-330.2,1365
9280,1060.5,-369.6,1365
9281,1055.9,-403.8,1319.4
9282,1054.3,-436.8,910
9283,1055.1,-444.4,910
9284,1054,-445.4,887.2
9285,1056.2,-439.6,682
9286,1061.1,-423.6,704.8
9287,1059.2,-411,910
9288,1057.5,-392.6,887.2
9289,1062,-364.4,704.8
9290,1062.4,-352,932.6
9291,1066.3,-343.2,1137
9292,1070.7,-340.8,1068.8
9293,1070.7,-345.6,500.4
9294,1074.2,-354.4,910
9295,1077.9,-366.6,910
9296,1080,-383.4,910
9297,1079,-412,887.2
9298,1079.2,-426.8,659.2
9299,1080.7,-441.2,455
9300,1075.2,-459,477.6
9301,1072.9,-480.6,682
9302,1071.3,-488.6,682
9303,1074.5,-495.8,682
9304,1071.3,-500.2,659.2
9305,1075.8,-505.6,477.6
9306,1070.9,-509.2,659.2
9307,1069.7,-518.2,432.2
9308,1067.7,-537.6,227
9309,1058.9,-550.6,227
9310,1054.4,-561.2,249.8
9311,1053.1,-550.2,432.2
9312,1051.7,-487.2,249.8
9313,1049.9,-399.6,477.6
9314,1041.5,-270,659.2
9315,1041.5,-61.6,455
9316,1033.3,303,500.4
9317,1032,516.6,910
9318,1030.3,720.2,887.2
9319,1027,924.2,659.2
9320,1022.2,1162.4,455
9321,1022.1,1243,455
9322,1021.3,1291.8,455
9323,1016.8,1306,432.2
9324,1013.4,1278.2,272.4
9325,1013.6,1236.4,659.2
9326,1013.3,1167.2,409.4
9327,1015.9,1044.8,22.6
9328,1015.3,967.8,249.8
9329,1014.2,886,432.2
9330,1011.6,783,204.2
9331,1008.1,625.8,22.6
9332,1005.1,540.2,227
9333,1006,457,204.2
9334,1006.3,363,-22.6
9335,1007.7,228.4,-204.2
9336,1005.6,155.6,22.6
9337,1005,84.2,227
9338,1005.1,1.2,204.2
9339,1005.2,-123.4,22.6
9340,1006.1,-189.4,227
9341,1005.7,-250,204.2
9342,1008.9,-310.4,-23.4
9343,1010.4,-381,-210.6
9344,1008.2,-404.4,0
9345,1010.8,-420.2,-23.4
9346,1009.5,-428.8,-257.4
9347,1009.6,-427.6,-444.6
9348,1013.7,-425.2,-257.4
9349,1018.8,-419.8,-468
9350,1016.3,-409.6,-444.6
9351,1017.3,-402.2,-210.6
9352,1022.8,-393.2,-46.8
9353,1022.5,-383,-491.4
9354,1026.2,-370,-678.6
9355,1025.3,-366.2,-444.6
9356,1024.9,-368,-234
9357,1028.4,-376.2,-280.8
9358,1032.1,-396,-702
9359,1040.1,-411.2,-678.6
9360,1041.3,-427.4,-491.4
9361,1042.9,-446.8,-702
9362,1047.7,-472.4,-702
9363,1049.9,-484.2,-725.4
9364,1054.6,-495.6,-936
9365,1053.8,-507,-936
9366,1060.8,-512.4,-912.6
9367,1058.3,-519.8,-678.6
9368,1061.1,-531.2,-514.8
9369,1062,-550.4,-959.4
9370,1065.8,-562.2,-1146.6
9371,1068.3,-572.2,-959.4
9372,1070.9,-571.2,-1216.8
9373,1071.7,-537.2,-1591.2
9374,1075.2,-476.2,-1170
9375,1072.9,-379.4,-1170
9376,1078.2,-205.4,-1193.4
9377,1080.6,122.6,-1380.6
9378,1081,331.2,-1170
9379,1079.3,540,-1170
9380,1081.5,764.6,-1216.8
9381,1080.5,1045.8,-1614.6
9382,1080.3,1153.4,-1380.6
9383,1075.1,1232.8,-1216.8
9384,1048.4,1287.6,-1614.6
9385,880.5,1281.2,-1380.6
9386,,1253.4,-1193.4
9387,,1194.4,-1404
9388,,1081.6,-1404
9389,,1008,-1380.6
9390,,927.4,-1170
9391,,827.4,-1240.2
9392,,676.2,-1848.6
9393,,592.6,-1591.2
9394,,510.8,-1193.4
9395,,414,-1427.4
9396,,270.8,-1591.2
9397,,195,-1170
9398,,119.8,-1216.8
9399,817,29.8,-1638
9400,855.8,-100.4,-1614.6
9401,932.7,-166.4,-1380.6
9402,988.5,-236.8,-1193.4
9403,1020.2,-328,-1380.6
9404,1026.5,-366.6,-1123.2
9405,1021.8,-397.6,-702
9406,1017.7,-420.6,-772.2
9407,1014.3,-439.2,-1404
9408,1016,-439.4,-1380.6
9409,1013.1,-435.6,-1146.6
9410,1012,-425.2,-982.8
9411,1010.4,-403.6,-1404
9412,1013.7,-392,-1380.6
9413,1006.8,-382.4,-1170
9414,1007.8,-374.6,-1193.4
9415,1008.6,-369.6,-1380.6
9416,1010.7,-373,-1146.6
9417,1010.6,-378,-959.4
9418,1014,-385,-1170
9419,1008.7,-398.6,-1146.6
9420,1006.6,-407,-936
9421,1002.6,-420.2,-959.4
9422,1008,-443.8,-1170
9423,1007.8,-458,-1146.6
9424,1008.6,-472.8,-912.6
9425,1008.7,-488.6,-725.4
9426,1008,-508.6,-912.6
9427,1011.1,-516.2,-702
9428,1013.9,-521.4,-678.6
9429,1014.5,-524,-468
9430,1013.4,-529.8,-468
9431,1013.5,-539.2,-468
9432,1012.1,-550.6,-468
9433,1012.5,-565.4,-444.6
9434,1007.4,-581.4,-210.6
9435,1007.6,-568,23.4
9436,1011.1,-525.8,210.6
9437,1012.6,-415.8,-46.8
9438,1011.8,-165.8,-421.2
9439,1010.1,25,23.4
9440,1007.2,277.6,234
9441,1012.4,653,210.6
9442,1008.6,832.2,23.4
9443,1009.2,981.6,234
9444,1008.1,1108.4,210.6
9445,1009.1,1226.8,0
9446,1007.6,1246,46.8
9447,1006.9,1241.6,468
9448,1008.5,1204.8,445.2
9449,1007.1,1115,240
9450,1009.6,1048.4,264
9451,1011.2,974.6,456.8
9452,1009.6,880.4,264
9453,1007.3,733.4,481
9454,1006.5,650.4,505
9455,1006,567.4,721
9456,1005.8,468.6,697
9457,1007.6,322.8,505
9458,1006.6,241.6,769
9459,1008.5,144,1153.8
9460,1004.1,0.2,745
9461,1006.4,-78.8,986
9462,1006.7,-157.2,1226
9463,1009.7,-245,1394.8
9464,1010,-364.4,962
9465,1009.5,-419.4,962
9466,1012.8,-464.6,1010
9467,1008.3,-504.4,1394.8
9468,1011.4,-543.4,962
9469,1013.6,-548.6,1034
9470,1015.4,-545.6,1683
9471,1016.8,-535.6,1659
9472,1020.6,-515.8,1443
9473,1022.6,-504.8,1467
9474,1022.7,-494.4,1707
9475,1029.3,-485.4,1899.8
9476,1026.2,-474.4,1683
9477,1027,-471.8,1731
9478,1029.6,-471.2,2115.8
9479,1032.5,-472.4,1683
9480,1031.1,-474.6,1707
9481,1039,-477.8,1948
9482,1041.2,-483.8,2115.8
9483,1041.2,-497,1707
9484,1044.8,-507.6,1948
9485,1047.5,-520.8,2164
9486,1048.8,-536.4,2164
9487,1047.2,-555.6,2140
9488,1049.4,-563.2,1948
9489,1053,-568.8,2188
9490,1055.2,-573,2356.8
9491,1053.4,-577.2,1948
9492,1056.1,-578.8,2188
9493,1062.2,-583.6,2453
9494,1062.3,-595.6,2886
9495,1070.2,-620.6,2886
9496,1064.7,-632,2910
9497,1067.3,-626.8,3150
9498,1071.1,-575.2,3342.8
9499,1072.5,-492.8,3126
9500,1075.6,-368.8,3174
9501,1076.6,-162.4,3583
9502,1081.9,209,3367
9503,1080.9,432.8,3391
9504,1082.1,647.6,3607
9505,1080.2,866.4,3583
9506,1091,1127.4,3367
9507,1088.1,1217.2,3367
9508,1092,1271.4,3391
9509,1089.9,1287.2,3558.8
9510,1095.9,1255,3126
9511,1091.1,1207,3174
9512,1094.2,1144.8,3631
9513,1094.6,1055.6,3751.8
9514,1096.4,908.8,2934
9515,1097.5,822.6,3367
9516,1091.6,718.4,3342.8
9517,1096.2,563,3126
9518,1100.1,478.6,3126
9519,1101.3,397,3150
9520,1103.2,301.6,3342.8
9521,1104.4,159.8,3126
9522,1101.1,79.2,3126
9523,1102.3,0.6,3150
9524,1105.9,-90.6,3318.8
9525,1106.4,-222,2886
9526,1108.1,-285.6,2886
9527,1108.7,-341.8,2886
9528,1106.3,-394.6,2813.8
9529,1100.2,-452.8,2164
9530,1101.1,-470.4,2188
9531,1102.6,-481,2405
9532,1101,-482.6,2332.8
9533,1102.2,-469.8,1707
9534,1103.5,-453.4,1972
9535,1104.6,-431.8,2380.8
9536,1103,-399.2,2140
9537,1104.2,-380.6,1924
9538,1104.5,-364.6,1924
9539,1101.6,-353.2,1948
9540,1099.8,-346.2,2140
9541,1098.4,-348.2,1899.8
9542,1102.4,-354.8,1731
9543,1106.5,-366.4,2115.8
9544,1107.3,-386.6,1683
9545,1109.4,-399.4,1707
9546,1109.5,-411.4,1924
9547,1112.3,-424.8,1899.8
9548,1118.6,-441.2,1683
9549,1121.8,-446.2,1683
9550,1120.7,-446.4,1683
9551,1121.4,-441.8,1659
9552,1126.9,-432.4,1418.8
9553,1130.2,-430,1202
9554,1130.6,-433.8,1202
9555,1131.3,-452.4,1178
9556,1132.8,-470,1010
9557,1136.4,-489.4,1467
9558,1137.1,-499.6,1659
9559,1141.4,-474.8,1394.8
9560,1140.1,-410.6,986
9561,1138.3,-305.2,1226
9562,1139.8,-118,1418.8
9563,1142.1,229.4,1202
9564,1145.7,445.8,1202
9565,1148.3,656.2,1226
9566,1153.5,874,1370.8
9567,1151.7,1137.8,745
9568,1152.9,1230.4,986
9569,1158.9,1291.4,1226
9570,1157.5,1320,1370.8
9571,1164.4,1309,721
9572,1167,1271,721
9573,1167.2,1203.8,769
9574,1171,1078.6,1153.8
9575,1174.1,996.2,697
9576,1180.5,912,481
9577,1181.1,809.2,481
9578,1182.3,652.6,481
9579,1182.6,566.4,529
9580,1184.3,484,962
9581,1193.8,387.8,937.8
9582,1192.9,243.2,721
9583,1194.9,164.4,721
9584,1193.4,86.2,721
9585,1199.8,-7,769
9586,1209.2,-140.6,1178
9587,1204.2,-207.4,962
9588,1206.9,-267.8,986
9589,1210,-326.8,1105.8
9590,1211.5,-395,240
9591,1218.7,-418,264
9592,1219.2,-430.2,457.6
9593,1218.4,-429.2,198.4
9594,1220.8,-419.6,-272.8
9595,1227.8,-406.8,-471.2
9596,1223.8,-388.8,-223.2
9597,1226.9,-365.8,-24.8
9598,1228,-355,-223.2
9599,1228.1,-346,24.8
9600,1229.9,-341.6,248
9601,1228.8,-340,223.2
9602,1226.6,-340,0
9603,1232.2,-340,24.8
9604,1239.1,-340,223.2
9605,1240.5,-340.8,-24.8
9606,1249.7,-345.8,-248
9607,1247.5,-356.2,-198.4
9608,1248.2,-377.8,198.4
9609,1249.4,-417.6,-272.8
9610,1250.6,-439.2,-471.2
9611,1252.1,-455.4,-248
9612,1252.2,-468.6,-272.8
9613,1256.1,-466.4,-496
9614,1253.1,-463.2,-496
9615,1252.9,-461.6,-446.4
9616,1256.4,-470.6,0
9617,1255.5,-484,0
9618,1257.4,-498.6,0
9619,1258.2,-504.4,0
9620,1258.4,-475.6,-24.8
9621,1256.7,-415.8,-223.2
9622,1254.7,-316,24.8
9623,1256.7,-133.2,223.2
9624,1250.2,208.6,0
9625,1253.3,421,0
9626,1252.5,627.6,24.8
9627,1253.5,841.8,223.2
9628,1253.2,1100.4,0
9629,1255.4,1190.6,0
9630,1257.5,1249,0
9631,1257.6,1277.8,0
9632,1256.7,1258.2,0
9633,1257.2,1221,0
9634,1259.9,1154.6,-24.8
9635,1260.5,1033.6,-272.8
9636,1261.5,955.6,-520.8
9637,1266.7,873.2,-719.2
9638,1265.7,773.6,-471.2
9639,1265.7,628,-272.8
9640,1265.8,548,-496
9641,1266.3,467.8,-496
9642,1266.5,371.6,-496
9643,1260,230.4,-520.8
9644,1268,152.8,-719.2
9645,1265.9,76.8,-446.4
9646,1267.7,-10.8,0
9647,1273.6,-129.6,-24.8
9648,1275.2,-186.4,-272.8
9649,1271.1,-245.6,-446.4
9650,1279.3,-323.4,0
9651,1278.8,-359,-24.8
9652,1281.2,-387.8,-272.8
9653,1282.1,-411.8,-496
9654,1285.9,-431.4,-520.8
9655,1290.7,-431.2,-744
9656,1289.6,-420.6,-744
9657,1291.1,-398.8,-744
9658,1285.9,-362,-719.2
9659,1290.9,-342.8,-496
9660,1286,-328.6,-471.2
9661,1292.7,-323.6,-223.2
9662,1293.3,-327.2,-49.6
9663,1296.1,-333.8,-496
9664,1293.3,-343,-446.4
9665,1294.3,-354.8,-24.8
9666,1299.4,-371.4,-272.8
9667,1295.7,-378.4,-496
9668,1296.6,-387.8,-520.8
9669,1296,-405.6,-744
9670,1288.4,-418.2,-744
9671,1285.7,-429.2,-744
9672,1287.2,-442,-719.2
9673,1287.7,-459.8,-545.6
9674,1287.9,-468.8,-992
9675,1283,-477.2,-942.4
9676,1288.7,-484.8,-520.8
9677,1283.8,-497.8,-768.8
9678,1284.9,-507,-967.2
9679,1285.5,-516.8,-744
9680,1283.9,-521.6,-744
9681,1284.9,-504.6,-768.8
9682,1283,-461,-992
9683,1286.6,-383.4,-967.2
9684,1281.4,-232.4,-719.2
9685,1284.3,66.2,-520.8
9686,1282.4,268.6,-744
9687,1279.7,511.6,-719.2
9688,1276.6,848.4,-520.8
9689,1282.9,993.8,-768.8
9690,1282.9,1106,-967.2
9691,1283.6,1188.2,-744
9692,1282.9,1244,-744
9693,1285.5,1235.2,-768.8
9694,1289.2,1208,-967.2
9695,1282.4,1153.8,-744
9696,1284.1,1051.4,-768.8
9697,1283,982.6,-992
9698,1279.8,909.6,-967.2
9699,1279.3,814.8,-768.8
9700,1276.3,665.6,-1016.8
9701,1276.3,583.6,-1240
9702,1277,501.8,-1215.2
9703,1273.8,406.4,-992
9704,1271.2,269.4,-992
9705,1275.4,196.4,-1016.8
9706,1273.8,110.2,-1190.4
9707,1274.2,-14.2,-768.8
9708,1269.6,-79.6,-1016.8
9709,1272.3,-141.6,-1215.2
9710,1270.7,-207.4,-967.2
9711,1271.6,-292.4,-768.8
9712,1270.8,-327.8,-992
9713,1267.3,-355.4,-992
9714,1269.3,-376.6,-992
9715,1268.2,-391,-992
9716,1269.2,-390.2,-1016.8
9717,1267,-385.8,-1240
9718,1268.9,-377.2,-1240
9719,1267.1,-360,-1289.6
9720,1267.2,-350.4,-1686.4
9721,1265.6,-343,-1215.2
9722,1269.4,-338.6,-1016.8
9723,1269.2,-338,-1264.8
9724,1267.2,-343.2,-1463.2
9725,1268.9,-351,-1215.2
9726,1273.9,-364.6,-992
9727,1272,-372.8,-1041.6
9728,1274.2,-381.4,-1512.8
9729,1277.2,-390.4,-1661.6
9730,1274.8,-406.6,-1016.8
9731,1275.8,-419.8,-1289.6
9732,1274.1,-434.4,-1686.4
9733,1270.1,-454,-1264.8
9734,1273.9,-479.6,-1463.2
9735,1275.9,-487.4,-1240
9736,1275.3,-493.8,-1240
9737,1274,-497.6,-1240
9738,1271.2,-501.4,-1240
9739,1273.3,-509,-1240
9740,1275,-520,-1240
9741,1272.2,-536.2,-1240
9742,1270.3,-551,-1264.8
9743,1264.6,-536.2,-1488
9744,1266.7,-474.8,-1463.2
9745,1263.4,-309.4,-1215.2
9746,1260,-160,-1041.6
9747,1256.3,19.4,-1512.8
9748,1254.5,258.2,-1686.4
9749,1254.4,619.6,-1264.8
9750,1251.9,797.6,-1512.8
9751,1247.6,949.4,-1686.4
9752,1241.2,1081.8,-1190.4
9753,1242.5,1211.2,-793.6
9754,1234.6,1237.2,-1264.8
9755,1236.3,1238.6,-1463.2
9756,1230.3,1207.4,-1240
9757,1225.1,1124.8,-1240
9758,1224.2,1062,-1240
9759,1219.4,991,-1240
9760,1214.8,899.4,-1215.2
9761,1209.2,757.2,-1041.6
9762,1206.5,678.4,-1512.8
9763,1208,585.4,-1661.6
9764,1202.3,448.2,-1016.8
9765,1196.6,374,-1314.4
9766,1194.1,299,-1984
9767,1187.2,208.2,-1909.6
9768,1183.3,70,-1240
9769,1178.1,-5,-1264.8
9770,1175.4,-78.6,-1512.8
9771,1166.6,-156.6,-1686.4
9772,1164.7,-260,-1264.8
9773,1148.2,-303.2,-1512.8
9774,1128.9,-337.4,-1711.2
9775,1113.4,-366.2,-1438.4
9776,1103.4,-397.2,-1016.8
9777,1101.5,-407,-1289.6
9778,1096.2,-411.4,-1711.2
9779,1093.7,-410.8,-1488
9780,1090.1,-399.8,-1488
9781,1088.3,-388.4,-1488
9782,1089.5,-372.4,-1488
9783,1088.6,-348.4,-1488
9784,1085.4,-341.2,-1512.8
9785,1084.6,-338.2,-1736
9786,1084.7,-341.4,-1661.6
9787,1088.3,-352.8,-1041.6
9788,1088.2,-361.8,-1512.8
9789,1089.1,-370.6,-1736
9790,1090.6,-379.8,-1661.6
9791,1092.7,-392.8,-992
9792,1090.9,-402.4,-1016.8
9793,1090.6,-415,-1289.6
9794,1092.3,-432.2,-1686.4
9795,1093.2,-455.6,-1264.8
9796,1098.1,-468.2,-1537.6
9797,1096,-478.8,-1934.4
9798,1099.7,-487.6,-1512.8
9799,1095.5,-495,-1736
9800,1094.5,-500,-1736
9801,1096.6,-508.2,-1686.4
9802,1102.1,-527.8,-1240
9803,1102.3,-541,-1264.8
9804,1093.9,-549.4,-1512.8
9805,1093,-539.8,-1711.2
9806,1091.3,-479.8,-1512.8
9807,1085.8,-396,-1785.6
9808,1084.6,-273.4,-2207.2
9809,1081.4,-74.4,-1959.2
9810,1075.1,273.2,-1760.8
9811,1073.8,477.4,-2008.8
9812,1072.6,670.2,-2207.2
9813,1071.2,863.4,-1934.4
9814,1066.6,1089.2,-1512.8
9815,1065.3,1163.8,-1760.8
9816,1064.6,1206.6,-1984
9817,1060.4,1214,-1959.2
9818,1058.6,1177.4,-1760.8
9819,1058.2,1132,-2008.8
9820,1060,1063.2,-2182.4
9821,1062,950.2,-1741.6
9822,1059.4,881,-1817.6
9823,1069.5,810.2,-2048
9824,1071.7,720.8,-2022.4
9825,1047.5,584.4,-1817.6
9826,,506.4,-2048
9827,,428.2,-2048
9828,,334,-1996.8
9829,,194.6,-1561.6
9830,,117.8,-1817.6
9831,,42.6,-2048
9832,,-41.8,-2022.4
9833,,-160.8,-1792
9834,,-218.8,-1817.6
9835,,-271,-2048
9836,1167.8,-321,-2022.4
9837,1200.5,-381.8,-1817.6
9838,1200.9,-404.6,-2073.6
9839,1149.8,-421.6,-2201.6
9840,1105.4,-431.4,-1280
9841,1099.2,-427.6,-1305.6
9842,1107.9,-419.4,-1561.6
9843,1108.5,-402.8,-1766.4
9844,1112.3,-375.2,-1536
9845,1117.2,-361.6,-1536
9846,1119,-350.6,-1536
9847,1119.8,-345,-1510.4
9848,1127.2,-345.8,-1280
9849,1128.9,-350.2,-1331.2
9850,1128,-356.2,-1766.4
9851,1132.2,-363.6,-1484.8
9852,1136.1,-375,-1049.6
9853,1138.5,-380.8,-1305.6
9854,1137.3,-390,-1536
9855,1146.1,-403.4,-1536
9856,1148,-428,-1536
9857,1148.6,-443,-1536
9858,1152.4,-459.4,-1536
9859,1152.5,-478.4,-1536
9860,1154.2,-484.8,-1536
9861,1161.3,-488.8,-1536
9862,1161.4,-494.4,-1484.8
9863,1159.4,-506.4,-1024
9864,1157.3,-518.6,-1049.6
9865,1157.8,-531.8,-1280
9866,1158.3,-544,-1254.4
9867,1158.4,-544,-998.4
9868,1162.5,-518.6,-768
9869,1162.7,-465.2,-793.6
9870,1165.2,-348.8,-972.8
9871,1165.7,-100,-512
9872,1168.8,83.8,-563.2
9873,1167.4,283.8,-1024
9874,1169.5,521.8,-998.4
9875,1167.3,850.6,-793.6
9876,1170.4,992,-1024
9877,1167.6,1109.4,-998.4
9878,1170.3,1214.6,-742.4
9879,1172.9,1227.6,-512
9880,1170.5,1217,-563.2
9881,1173.7,1178.6,-947.2
9882,1172.6,1092.8,-230.4
9883,1173.6,1030.6,-51.2
9884,1175.2,962.8,-537.6
9885,1172.2,875.4,-742.4
9886,1172.1,737,-486.4
9887,1175.4,657,-230.4
9888,1179.8,576.8,0
9889,1182.4,480.2,25.6
9890,1182.2,338,256
9891,1184.5,262.8,230.4
9892,1182.7,186.6,0
9893,1178.8,94.8,51.2
9894,1177.9,-40.4,486.4
9895,1185.9,-111.6,256
9896,1194.1,-189.6,281.6
9897,1189.6,-293.2,512
9898,1194.3,-337.6,486.4
9899,1190.7,-373.8,230.4
9900,1194.9,-404.6,25.6
9901,1195.9,-437,281.6
9902,1196.7,-446.2,512
9903,1197,-451.2,486.4
9904,1197.1,-449.6,307.2
9905,1200.6,-437.6,768
9906,1202.7,-425.2,768
9907,1201.3,-411.2,742.4
9908,1200.4,-396.4,537.6
9909,1202.9,-381.6,768
9910,1202.2,-380.6,768
9911,1200.5,-384.8,768
9912,1205.7,-396.6,793.6
9913,1206.3,-417.8,998.4
9914,1207.7,-431.2,742.4
9915,1209.1,-444.6,537.6
9916,1208,-465.4,819.2
9917,1210.5,-477.6,1254.4
9918,1210.1,-490.6,972.8
9919,1206.4,-507.4,537.6
9920,1204.6,-536.2,768
9921,1203.9,-551.6,793.6
9922,1202.6,-564,1024
9923,1204.4,-574.4,1024
9924,1204.6,-584.8,1049.6
9925,1203.9,-588.8,1284
9926,1201.1,-593.6,1293.6
9927,1208.4,-605.4,1108.8
9928,1208.7,-630.6,1584
9929,1201.8,-648.4,1584
9930,1197.9,-663.2,1557.6
9931,1201.2,-654.8,1372.8
9932,1202.1,-584.2,1874.4
9933,1194.3,-486.2,2085.6
9934,1193.9,-302.8,1821.6
9935,1193.5,46.4,1610.4
9936,1192.5,268.2,1821.6
9937,1196.6,486.2,1557.6
9938,1195.7,716.2,1399.2
9939,1193.7,999,2112
9940,1192.2,1101.2,2112
9941,1189.1,1166,2085.6
9942,1189.2,1197.2,1874.4
9943,1187.1,1187.8,2112
9944,1187.8,1154.4,2138.4
9945,1186.3,1109.8,2323.2
9946,1188.3,1045.8,1900.8
9947,1182.8,940.2,2376
9948,1183.9,875.8,2349.6
9949,1184.5,808.6,2059.2
9950,1182.4,721.2,1636.8
9951,1179.8,587,2085.6
9952,1185.6,512,1848
9953,1229.5,422.8,1848
9954,1239.9,291.8,1874.4
9955,1225.5,221,2112
9956,1215.6,151.4,2085.6
9957,1206.5,71.4,1874.4
9958,1204.4,-42.4,2164.8
9959,1204.7,-98.6,2613.6
9960,1200.1,-150.2,2376
9961,1185.5,-201.8,2376
9962,1174.6,-266.4,2376
9963,1160.6,-292.6,2376
9964,1143.5,-314.4,2376
9965,1128.6,-331.2,2349.6
9966,1108.1,-344,2138.4
9967,1088.3,-343.2,2349.6
9968,1074.5,-339,2085.6
9969,1051.9,-332,1900.8
9970,1032.6,-318.4,2376
9971,1006.6,-310.4,2376
9972,985.4,-302.6,2376
9973,962.6,-297.6,2402.4
9974,942.8,-301,2666.4
9975,922.9,-306.8,2904
9976,906.9,-318.6,2877.6
9977,892.6,-339.6,2692.8
9978,879.1,-352.6,3141.6
9979,869.8,-365.2,2851.2
9980,856.4,-377.6,2376
9981,847.9,-393.8,2402.4
9982,835.8,-403.2,2613.6
9983,825.1,-413.8,2349.6
9984,813.7,-426,2091.8
9985,799.8,-449,1938.2
9986,793,-463.8,2156.6
9987,787.6,-477.8,1883.6
9988,782.6,-493.4,1638
9989,778.4,-512.4,1638
9990,773.5,-518.6,1610.6
9991,768.2,-520.6,1392.2
9992,763.7,-517.8,1665.2
9993,761,-509.8,1911
9994,763.6,-490,1883.6
9995,765.5,-431.8,1638
9996,766.5,-285.8,1638
9997,761.5,-153.8,1610.6
9998,763.1,7.6,1365
9999,756.4,232.8,1310.4
10000,751.1,585.2,846.2
10001,751.9,767.2,1092
10002,752.3,928.2,1064.6
10003,751.7,1077,819
10004,751.8,1229.6,819
10005,751.4,1266.6,819
10006,755,1274.2,819
10007,754.5,1245.8,819
10008,759.1,1164.6,819
10009,758,1101.4,819
10010,760.6,1018.2,791.6
10011,760.1,888.6,573.2
10012,760.6,816.8,819
10013,766.4,745.8,791.6
10014,767.6,659.6,518.6
10015,771.9,527,273
10016,772.6,452.4,245.6
10017,777.4,379,27.2
10018,778,289.6,273
10019,780.8,158.6,300.2
10020,783.3,92.2,518.6
10021,785.1,29.2,273
10022,784.9,-40,273
10023,789.6,-137.6,300.2
10024,795,-184.8,518.6
10025,796,-227.8,191.2
10026,801.9,-269.8,-546
10027,802.1,-315.6,-546
10028,804.5,-327.2,-546
10029,803.6,-330.4,-573.2
10030,809.1,-322.6,-791.6
10031,811.9,-315.8,-546
10032,819.2,-310,-546
10033,819.6,-304.6,-573.2
10034,823.7,-298.4,-791.6
10035,826,-296.2,-518.6
10036,827.3,-297.2,-300.2
10037,831.9,-298.6,-518.6
10038,838,-302.4,-273
10039,844,-309.4,-273
10040,845.7,-317,-273
10041,847.9,-331.2,-300.2
10042,848.1,-359.8,-518.6
10043,856.2,-378.8,-300.2
10044,859,-398,-573.2
10045,860.6,-421.2,-819
10046,871,-452.6,-791.6
10047,876.5,-465.2,-573.2
10048,878.5,-475.8,-846.2
10049,881,-483.8,-1064.6
