Time,EyeTracking_X,EyeTracking_Y,Gaze
1149,682.37,550.33,1
1150,683.61,551.37,1
1151,684.72,551.88,1
1152,683.92,551.44,1
1153,684.31,551.73,1
1154,683.87,553.12,1
1155,685.37,550.38,1
1156,684.98,549.29,1
1157,684.21,549.91,1
1158,686.05,550.5,1
1159,684.46,550.01,1
1160,684.36,551.32,1
1161,685.26,550.31,1
1162,684.57,550.77,1
1163,683.56,550.15,1
1164,684.98,551.45,1
1165,685.36,550.4,1
1166,687.14,550.3,1
1167,685.77,550.41,1
1168,686.26,549.87,1
1169,686.38,549.31,1
1170,685.73,552.62,1
1171,685.9,549.51,1
1172,687.15,549.95,1
1173,685.62,548.78,1
1174,686.21,549.46,1
1175,686.45,548.67,1
1176,685.48,549.85,1
1177,684.88,549.12,1
1178,685.5,549.25,1
1179,660.93,562.61,1
1180,597.67,601.64,1
1181,594.53,626.3,0
1182,598.16,618.36,0
1183,596.98,618.34,0
1184,598.33,619.27,0
1185,598.68,619.42,0
1186,599.88,621.66,0
1187,598.42,621.6,0
1188,599.53,622.15,0
1189,599.62,621.75,1
1190,600.96,620.52,1
1191,600.81,619.42,1
1192,600.84,622.33,1
1193,601.3,620.84,1
1194,603.03,618.41,1
1195,598.83,619.68,1
1196,534.93,643.38,1
1197,486.66,675.25,1
1198,498.55,674.71,1
1199,502.25,669.55,1
1200,501.79,672.57,1
1201,500.83,672.66,1
1202,500.78,674.56,1
1203,499.93,675.81,1
1204,500.02,675.2,1
1205,500.4,674.29,1
1206,500.22,674.32,1
1207,499.99,675.89,1
1208,500.27,674.17,1
1209,500.06,675.53,1
1210,502.31,677.92,1
1211,502.73,675.64,1
1212,504.68,676.89,1
1213,505.67,677.07,1
1214,507.26,677.11,1
1215,507.57,676.25,1
1216,506.45,676.34,1
1217,506.64,679.16,1
1218,506.25,678.82,1
1219,504.77,680.15,1
1220,506.68,679.54,1
1221,532.1,680.08,1
1222,634.7,683.22,1
1223,661.13,678.54,0
1224,662.34,675.62,0
1225,665.26,676.16,0
1226,666.32,675.15,0
1227,666.17,675.83,0
1228,668.34,674,0
1229,668.79,676.24,0
1230,667.73,677.15,0
1231,669,676.56,1
1232,670.18,675.88,1
1233,669.63,675.65,1
1234,669.63,676.53,1
1235,669.25,675.45,1
1236,669.92,675.65,1
1237,668.81,675.78,1
1238,669.55,676.77,1
1239,682.24,676.72,1
1240,759.49,678.9,1
1241,772.97,680.46,1
1242,767.36,678.6,1
1243,766.83,680.12,1
1244,767.04,679.46,1
1245,765.86,679.03,1
1246,766.85,677.41,1
1247,767.09,679.13,1
1248,766.53,679.54,1
1249,767.17,680.34,1
1250,768.14,680.02,1
1251,767.16,680.85,1
1252,766.84,679.14,1
1253,766.65,680.43,1
1254,768.14,676.12,1
1255,768.27,676.63,1
1256,768.74,678.14,1
1257,769.16,677.85,1
1258,768.42,677.93,1
1259,769.11,678.9,1
1260,769.36,677.46,1
1261,769.9,675.96,1
1262,769.12,679.17,1
1263,769.33,677.83,1
1264,769.82,679.59,1
1265,770.76,678.95,1
1266,768.75,678.04,1
1267,774.52,681.06,1
1268,829.76,682.29,1
1269,848.49,683.17,1
1270,835.75,683.25,1
1271,834.63,685.23,1
1272,837.14,683.77,1
1273,872.65,682.9,1
1274,926.83,684.72,0
1275,895.15,686.22,0
1276,892.34,688.41,0
1277,899.35,686.12,0
1278,898.55,684.52,0
1279,900.18,686.05,0
1280,903.03,689.01,0
1281,903,688.1,0
1282,901.38,689.27,0
1283,903.15,689.32,1
1284,901.77,688.6,1
1285,901.94,687.45,1
1286,902.6,688.16,1
1287,903.36,689.88,1
1288,902.51,687.79,1
1289,903.5,686.88,1
1290,902.05,689.9,1
1291,903.5,686.34,1
1292,903.19,685.68,1
1293,903.26,686.61,1
1294,903.74,684.96,1
1295,903.56,684.11,1
1296,901.76,688.9,1
1297,895.63,687.72,1
1298,777.51,694.7,1
1299,615.14,699.29,1
1300,572.39,693.29,0
1301,575.25,680.78,0
1302,584.71,683.33,0
1303,576.16,687.89,0
1304,574.99,684.23,0
1305,573.97,684.33,0
1306,573.64,686.26,0
1307,571.68,686.94,0
1308,572.09,686.9,1
1309,571.74,689.66,1
1310,570.74,690.26,1
1311,570.74,690.51,1
1312,571.15,689.3,1
1313,570.39,689.83,1
1314,571.35,689.49,1
1315,570.76,690.88,1
1316,571.45,691.4,1
1317,569.97,690.91,1
1318,569.34,687.64,1
1319,572.04,688.72,1
1320,571.28,692.16,1
1321,571.32,691.11,1
1322,567.29,688.85,1
1323,537.3,680.39,1
1324,548.95,670.32,1
1325,550.43,675.43,1
1326,548.26,678.09,1
1327,547.5,675.12,1
1328,548.15,675.95,1
1329,547.85,676.75,1
1330,548.04,676.52,1
1331,546.39,675.45,1
1332,547.21,675.97,1
1333,546.57,673.39,1
1334,547.17,675.84,1
1335,548.26,675.84,1
1336,548.06,676.39,1
1337,546.8,678.03,1
1338,547.76,677.04,1
1339,546.34,676.54,1
1340,546.83,676.17,1
1341,546.52,676.61,1
1342,547.24,677.65,1
1343,547.92,678.11,1
1344,549.5,678.26,1
1345,548.98,679.91,1
1346,550.28,677.38,1
1347,550.57,677.96,1
1348,549.28,677.39,1
1349,547.79,678.67,1
1350,549.54,680.12,1
1351,547.04,678.53,1
1352,548.36,680.26,1
1353,548.86,677.43,1
1354,548.55,677.94,1
1355,548.58,675.88,1
1356,548.29,678.65,1
1357,549,676.34,1
1358,547.81,675.97,1
1359,547.85,674.36,1
1360,548.6,674.36,1
1361,548.52,676.03,1
1362,548.48,674.2,1
1363,549.3,677.13,1
1364,550.94,677.65,1
1365,549.19,677.63,1
1366,548.52,678.28,1
1367,549.44,676.02,1
1368,547.64,676.88,1
1369,548.78,675.89,1
1370,547.33,676.27,1
1371,548.71,676.93,1
1372,549.07,678.27,1
1373,549.27,676.42,1
1374,549.35,678.14,1
1375,549.95,679.25,1
1376,549.77,677.46,1
1377,549.57,679.52,1
1378,547.09,679.67,1
1379,546.38,677.46,1
1380,548.93,677.86,1
1381,552.04,683.04,1
1382,545.24,681.68,1
1383,551.59,679.02,1
1384,549.27,659.04,1
1385,547.32,635.4,1
1386,507.92,609.3,0
1387,532.59,645.53,0
1388,543.37,655.63,0
1389,559.59,664.73,0
1390,569.12,668.23,0
1391,567.84,669.64,0
1392,568.19,670.76,0
1393,567.9,669.77,0
1394,567.93,670.55,0
1395,569.54,672.11,0
1396,568.97,674.65,0
1397,569.21,673.51,1
1398,568.41,675.24,1
1399,569.73,674.61,1
1400,569.45,674.95,1
1401,569.01,678.53,1
1402,569.64,676.78,1
1403,569.35,676.07,1
1404,571.17,677.51,1
1405,570.77,679.13,1
1406,571.26,677.87,1
1407,571.09,678.08,1
1408,574.78,676.17,1
1409,630.2,680.02,1
1410,662.65,685.97,1
1411,652.18,682.59,1
1412,648.55,684.87,1
1413,650.35,686.12,1
1414,651.1,682.89,1
1415,651.3,683.6,1
1416,651.19,683.96,1
1417,649.15,686.38,1
1418,647.91,687.79,1
1419,649.82,683.11,1
1420,647.56,682.87,1
1421,647.72,684.43,1
1422,647.24,683.77,1
1423,647.64,682.34,1
1424,647.29,682.59,1
1425,647.21,681.09,1
1426,645.78,681.12,1
1427,646.47,680.1,1
1428,647.04,680.56,1
1429,646.34,682.29,1
1430,645.77,680.03,1
1431,646.78,678.88,1
1432,646.41,679.91,1
1433,644.29,681.82,1
1434,645.22,682.73,1
1435,644.68,683.14,1
1436,644.74,683.88,1
1437,645.46,685.24,1
1438,643.93,684.34,1
1439,605.79,685.27,1
1440,533.15,671.59,1
1441,521.44,662.48,0
1442,535.87,665.21,0
1443,536.97,665.98,0
1444,532.78,663.97,0
1445,534.68,664.19,0
1446,534.34,664.49,0
1447,533.91,665.67,0
1448,533.58,664.11,0
1449,532.82,663.42,1
1450,533.63,664.65,1
1451,532.91,664.68,1
1452,534.37,661.71,1
1453,534.18,662.39,1
1454,534.01,661.84,1
1455,533.32,663.05,1
1456,531.8,664.15,1
1457,531.83,664.57,1
1458,533.1,660.95,1
1459,533.41,661.48,1
1460,535.76,661.29,1
1461,535.36,659.46,1
1462,534.08,658.74,1
1463,534.46,659.37,1
1464,536.11,661.31,1
1465,537.24,661.78,1
1466,563.66,653.19,1
1467,626.77,583.02,1
1468,693.97,462.51,0
1469,690.73,344.69,0
1470,704.73,291.23,0
1471,704.92,282.97,0
1472,713.72,292.68,0
1473,714.73,283.41,0
1474,715.69,276.97,0
1475,717.51,276.7,0
1476,719.61,277.59,0
1477,719.28,273.31,0
1478,683.05,193.59,0
1479,652.16,156.48,0
1480,678.28,188.14,0
1481,674.75,188.15,0
1482,673.64,179.32,0
1483,676.04,177.54,0
1484,677.08,176.25,0
1485,676.61,175.34,0
1486,655.13,157.84,0
1487,601.28,68.79,0
1488,611.58,78.15,0
1489,621.95,106.07,0
1490,618.7,96,0
1491,619.27,91.66,0
1492,620.79,92.96,0
1493,619.07,91.28,0
1494,621.08,92.16,0
1495,619.49,90.62,0
1496,620.56,92.73,1
1497,620.4,92.69,1
1498,620.77,93.22,1
1499,619.31,94.51,1
1500,619.94,94.14,1
1501,621.37,94.3,1
1502,618.94,96.1,1
1503,619.81,96.93,1
1504,620.13,94.87,1
1505,593.94,100.1,1
1506,499.49,83.61,1
1507,486.49,74.71,0
1508,494.99,80.03,0
1509,494.47,82.08,0
1510,491.22,80.61,0
1511,491.43,81.91,0
1512,492.92,83.29,0
1513,492.78,82.45,0
1514,493.32,83.33,0
1515,492.59,84.3,1
1516,492.59,83.17,1
1517,492.2,85.43,1
1518,493.42,85.46,1
1519,493.11,87.35,1
1520,491.72,86.77,1
1521,464.53,90.69,1
1522,381.4,95.1,1
1523,378.26,89.85,1
1524,382.23,94.07,1
1525,383.68,95.31,1
1526,379.65,94.82,1
1527,379.55,94.74,1
1528,378.51,94.9,1
1529,377.2,95.12,1
1530,378.07,96.45,1
1531,377.96,97.19,1
1532,378.07,95.28,1
1533,377.3,98.78,1
1534,380.03,100.15,1
1535,381.98,101.13,1
1536,391.3,102.21,1
1537,376.68,56.16,1
1538,340.6875,140.7125,1
1539,,,0
1540,,,
1541,,,
1542,,,
1543,,,
1544,,,
1545,,,
1546,,,
1547,,,
1548,,,
1549,,,
1550,,,
1551,219.3,495.9,0
1552,282.07,494.97,0
1553,521.77,627.7,0
1554,538.28,662.75,0
1555,544.78,672.02,0
1556,543.86,664.5,0
1557,542.19,671.66,0
1558,543.46,671,0
1559,544.1,669.33,0
1560,543.19,670.37,0
1561,544.62,670.48,0
1562,544.08,671.23,1
1563,542.88,671.36,1
1564,544.06,672.17,1
1565,543.08,671.69,1
1566,544.49,670.96,1
1567,544.3,672.06,1
1568,544.59,672.5,1
1569,544.55,672.35,1
1570,543.82,673.96,1
1571,543.68,673.08,1
1572,544.75,673.94,1
1573,542.74,673.2,1
1574,541.14,674.05,1
1575,541.68,673.55,1
1576,542.5,671.38,1
1577,541.16,673.38,1
1578,541.54,671.29,1
1579,541.31,672.81,1
1580,541.25,672.04,1
1581,541.52,674.03,1
1582,539.89,676.45,1
1583,539.42,675.03,1
1584,540.3,678.05,1
1585,540.84,680.26,1
1586,541.54,680.21,1
1587,543.25,680.12,1
1588,543.22,677.56,1
1589,543.02,676.4,1
1590,541.5,675.14,1
1591,542.04,675.2,1
1592,543,674.58,1
1593,542.7,675.69,1
1594,543.57,673.15,1
1595,542.94,673.37,1
1596,544.5,674.32,1
1597,544.58,675.87,1
1598,545.14,673.29,1
1599,543.71,670.96,1
1600,543,670.64,1
1601,542.54,672.75,1
1602,541.93,672.68,1
1603,541.29,673.04,1
1604,538.6,672.62,1
1605,539.06,671.53,1
1606,539.42,671.55,1
1607,540.53,668.7,1
1608,540.53,668.27,1
1609,538.73,666.78,1
1610,538.9,668.35,1
1611,537.26,669.27,1
1612,535.99,667.84,1
1613,537.37,668.95,1
1614,538.08,667.93,1
1615,578.94,669.14,1
1616,651.76,681.39,1
1617,633.11,677.53,0
1618,628.77,677.65,0
1619,631.78,681.51,0
1620,632.87,678.6,0
1621,632.46,677.33,0
1622,633.58,675.8,0
1623,632.34,675.11,0
1624,632.17,676.91,0
1625,632.04,676.27,1
1626,630.93,674.78,1
1627,631.9,674.24,1
1628,632.09,674.23,1
1629,633.08,673.71,1
1630,632.85,673.29,1
1631,633.54,673.85,1
1632,631.22,675.37,1
1633,631.69,673.86,1
1634,632.02,672.97,1
1635,630.76,674.71,1
1636,630.98,673.89,1
1637,630.41,674.56,1
1638,630.35,673.37,1
1639,652.58,674.34,1
1640,750.79,674.29,1
1641,780.43,674.22,0
1642,780.75,674.47,0
1643,765.5,673.73,0
1644,772.02,673.61,0
1645,771.38,673.9,0
1646,772.43,670.06,0
1647,773.49,673.33,0
1648,773.25,671.22,0
1649,774.32,672.21,1
1650,772.66,673.5,1
1651,773.72,675.44,1
1652,774.54,675.7,1
1653,773.01,676.4,1
1654,771.97,673.98,1
1655,772.55,673.37,1
1656,774.39,674.4,1
1657,774.68,674.73,1
1658,773.58,675.32,1
1659,775.19,676.54,1
1660,773.75,677.11,1
1661,772.46,678.56,1
1662,772.93,679.03,1
1663,771.48,676.83,1
1664,772.71,678.98,1
1665,775.73,677.64,1
1666,775.06,679.32,1
1667,774.74,677.35,1
1668,776.5,677.42,1
1669,774.38,679.93,1
1670,775.01,678.38,1
1671,768.94,679.24,1
1672,692.06,684.88,1
1673,605.18,672.09,1
1674,606.78,671.24,1
1675,625.53,677.63,0
1676,620.92,678.46,0
1677,615.62,677.7,0
1678,616.62,674.74,0
1679,616.6,675.5,0
1680,611.59,675.05,0
1681,537.68,673.26,0
1682,474.19,668.26,0
1683,524.6,674.14,0
1684,515.32,675.2,0
1685,510.95,675.13,0
1686,510.88,675.04,0
1687,511.56,672.37,0
1688,510.73,674.13,0
1689,509.86,674.42,0
1690,508.69,673.9,0
1691,511.22,673.3,1
1692,510.82,673.28,1
1693,509.29,675.16,1
1694,510.2,676.32,1
1695,510.9,674.19,1
1696,511.54,673.89,1
1697,511.97,673.99,1
1698,511.67,673.18,1
1699,510.94,671.54,1
1700,511.32,673.51,1
1701,510.75,675.56,1
1702,510.6,673.25,1
1703,511.02,671.74,1
1704,510.85,670.96,1
1705,511.87,670.38,1
1706,512.76,669.74,1
1707,510.69,667.75,1
1708,510.88,667.57,1
1709,510.85,666.84,1
1710,511.43,665.58,1
1711,510.02,665.91,1
1712,510.55,663.98,1
1713,510.49,663.49,1
1714,510.22,662.41,1
1715,511.11,663.38,1
1716,511.47,663.81,1
1717,509.54,662.5,1
1718,508.81,661.4,1
1719,510.8,662.6,1
1720,508.91,662.8,1
1721,507.9,659.91,1
1722,524.12,670.29,1
1723,539.39,689.4,1
1724,532.43,682.45,1
1725,532.06,685.38,1
1726,531.32,682.39,1
1727,530.79,682.74,1
1728,529.3,681,1
1729,529.95,681.2,1
1730,528.93,682.61,1
1731,527.45,678.92,1
1732,527.91,678.72,1
1733,526.87,681.23,1
1734,526.69,680.98,1
1735,525.82,680.04,1
1736,525.64,679.92,1
1737,526.88,679.5,1
1738,527.47,677.6,1
1739,529.11,675.04,1
1740,539.38,662.83,1
1741,556.05,532.46,1
1742,583.63,344.56,0
1743,638.72,221.66,0
1744,636.44,191.12,0
1745,644.74,224.77,0
1746,652.83,230.03,0
1747,655.31,225.17,0
1748,657.51,223.59,0
1749,657.25,225.29,0
1750,657.51,226.97,0
1751,658.58,226.12,0
1752,658.5,226.86,0
1753,661.48,227.9,1
1754,682.91,170.05,1
1755,690.98,89.04,1
1756,709.43,114.59,0
1757,704.37,124.27,0
1758,702.99,121.46,0
1759,703.88,118.13,0
1760,705.16,119.07,0
1761,705.88,117.15,0
1762,706.15,117.66,0
1763,706.28,116.58,0
1764,707.72,118.09,1
1765,706.84,120.67,1
1766,715.31,117.23,1
1767,795.68,78.07,1
1768,831.96,60.32,1
1769,853.7,62.82,0
1770,851.96,66.47,0
1771,852.13,64.38,0
1772,854.18,63.78,0
1773,855.71,65.5,0
1774,855.27,68.23,0
1775,854.6,70.18,0
1776,857.09,68.91,0
1777,857.68,70.49,1
1778,858.17,68.63,1
1779,859.6,69.19,1
1780,857.58,70.02,1
1781,857.22,70.9,1
1782,857.43,70.01,1
1783,857.54,70.92,1
1784,888.57,62.64,1
1785,923.23,41.08,1
1786,908.24,44.31,1
1787,910.86,44.73,1
1788,911.16,47.37,1
1789,909.87,47.48,1
1790,911.5,48,1
1791,911.57,45.99,1
1792,911.13,47.91,1
1793,912.59,44.42,1
1794,913.04,44.65,1
1795,913.49,44.89,1
1796,913.18,45.32,1
1797,912.95,44.32,1
1798,912.78,44.1,1
1799,913.84,43.72,1
1800,913.53,42.27,1
1801,914.12,42.51,1
1802,914.56,45.84,1
1803,915.18,45.76,1
1804,913.43,43.91,1
1805,915.67,45.81,1
1806,915.86,46.04,1
1807,916.02,48.43,1
1808,916.4,45.8,1
1809,915.31,44.68,1
1810,915.12,46.18,1
1811,915.5,43.83,1
1812,915.37,45.59,1
1813,916.95,45.78,1
1814,916.6,44.6,1
1815,916.44,45.58,1
1816,916.42,45.37,1
1817,917.78,45.77,1
1818,916.89,44.44,1
1819,917.02,44.85,1
1820,917.34,44.38,1
1821,915.28,45.81,1
1822,915.34,45.27,1
1823,916,46.19,1
1824,915.7,45.57,1
1825,916.69,44.28,1
1826,920.6,45.8,1
1827,943.66,45.31,1
1828,933.45,43.29,1
1829,930.95,42.63,1
1830,931.97,44.73,1
1831,932.22,42.89,1
1832,930.87,41.46,1
1833,933.12,42.77,1
1834,932.5,40.83,1
1835,931.85,39,1
1836,932.76,40.05,1
1837,930.94,40.53,1
1838,931.91,40.78,1
1839,932.85,39.56,1
1840,933.54,38.97,1
1841,933.2,38.79,1
1842,933.17,37.88,1
1843,933.07,39.63,1
1844,932.13,38.19,1
1845,931.01,36.66,1
1846,932.36,38.38,1
1847,932.91,36.94,1
1848,931.58,36.73,1
1849,932.12,37.6,1
1850,931.05,38.09,1
1851,933.42,38.22,1
1852,931.8,37.51,1
1853,930.79,35.37,1
1854,932.24,37.38,1
1855,965.26,35.92,1
1856,964.32,39.35,1
1857,956.73,38.63,1
1858,956.63,39.39,1
1859,956.93,37.31,1
1860,959.56,37.82,1
1861,957.53,37.74,1
1862,958.34,37.62,1
1863,957.73,36.83,1
1864,957.76,37.38,1
1865,958.04,37.33,1
1866,958.25,38.5,1
1867,957.25,37.07,1
1868,957.65,38.48,1
1869,957.76,37.22,1
1870,956.69,36.96,1
1871,956.79,37.89,1
1872,958.16,39.63,1
1873,958.02,42.06,1
1874,958.15,42.01,1
1875,959.08,39.61,1
1876,958.97,39.71,1
1877,957.67,40.22,1
1878,959.02,40.13,1
1879,959.43,40.16,1
1880,959.23,40.13,1
1881,959.94,40.53,1
1882,932.07,44.1,1
1883,902.46,40.34,1
1884,923.88,41.46,0
1885,922.47,43,0
1886,920.15,42.07,0
1887,921.65,40.06,0
1888,922.82,40.47,0
1889,921.3,42.58,0
1890,922.99,39.87,0
1891,922.56,41.02,0
1892,922.01,39.98,1
1893,921.68,37.85,1
1894,921.81,37.73,1
1895,921.64,36.74,1
1896,921.76,38.37,1
1897,921.98,37.7,1
1898,924.71,35.42,1
1899,923.06,35.76,1
1900,923.17,35.49,1
1901,924.02,35.24,1
1902,923.89,34.78,1
1903,924.22,32.69,1
1904,924.02,33.8,1
1905,925.02,33.51,1
1906,923.52,33.41,1
1907,923.62,34.57,1
1908,923.06,36.05,1
1909,924.16,36.51,1
1910,923.14,34.97,1
1911,924.05,33.31,1
1912,923.74,32.43,1
1913,924.34,32.56,1
1914,924.02,32.95,1
1915,924.75,34.75,1
1916,923.36,32.04,1
1917,924.08,32.2,1
1918,921.97,31.98,1
1919,923.31,32.42,1
1920,923.39,36.9,1
1921,920.63,31.14,1
1922,920.44,31.62,1
1923,921.88,32.18,1
1924,921.49,30.24,1
1925,920.59,28.33,1
1926,921.23,27.62,1
1927,921.94,28.07,1
1928,920.76,26.11,1
1929,919.27,27.81,1
1930,901.59,24.58,1
1931,894.09,13.81,1
1932,903.62,16.68,1
1933,900.88,17.4,1
1934,900.52,16.66,1
1935,901.3,19.32,1
1936,901.4,18.57,1
1937,901.63,19.68,1
1938,899.93,18.52,1
1939,901.08,17.01,1
1940,903.06,17.21,1
1941,903.07,18.08,1
1942,903.1,17.34,1
1943,902.4,19.29,1
1944,903.84,19.73,1
1945,904.26,19.86,1
1946,902.17,18.64,1
1947,905,19.13,1
1948,904.48,20.42,1
1949,903.44,20.46,1
1950,904.13,21.15,1
1951,903.83,21.75,1
1952,905.41,22.36,1
1953,907.02,24.63,1
1954,906.52,23.08,1
1955,907.27,23.19,1
1956,908.39,22.47,1
1957,909.1,24.68,1
1958,907.4,24.4,1
1959,908.2,26.21,1
1960,908.08,25.06,1
1961,907.69,26.05,1
1962,908.91,25.85,1
1963,909.53,24.97,1
1964,909.83,24.13,1
1965,909.37,25.48,1
1966,911.67,24.95,1
1967,910.32,24.76,1
1968,911.09,25.84,1
1969,914.32,24.92,1
1970,910.43,13.04,1
1971,870.56,84.84,1
1972,917.0666667,227.5,1
1973,,,0
1974,,,
1975,,,
1976,,,
1977,,,
1978,,,
1979,,,
1980,,,
1981,,,
1982,,,
1983,780.6,165.4,0
1984,820.83,166.27,0
1985,855.02,134.23,0
1986,848.38,87.78,0
1987,846.43,71.73,0
1988,845.91,101.09,0
1989,841.77,117.26,0
1990,840.69,124.42,0
1991,840.04,125.36,0
1992,837.83,122.99,0
1993,839.24,123.69,0
1994,840.93,124.68,0
1995,842.2,126.81,0
1996,840.8,126.77,1
1997,841.35,126.86,1
1998,840.24,127.6,1
1999,840.15,129.26,1
2000,840.9,129.04,1
2001,841.03,130.49,1
2002,834.59,114.16,1
2003,822.8,73.01,1
2004,823.49,77.26,1
2005,822.13,80.73,1
2006,821.29,80.54,1
2007,820.96,77.99,1
2008,823.69,79.77,1
2009,824.54,81.96,1
2010,825.04,82.61,1
2011,826.47,82.36,1
2012,825.31,83.59,1
2013,825.68,83.15,1
2014,827.95,84.69,1
2015,826.2,71.91,1
2016,791.57,110.21,1
2017,787.0714286,247.0857143,1
2018,,,0
2019,,,
2020,,,
2021,440.4333333,298.6333333,0
2022,429.84,264.65,0
2023,494.41,266.27,0
2024,585.91,351.32,0
2025,590.61,361.4,0
2026,590.3,362.41,0
2027,589.24,365.44,0
2028,588.24,370.06,0
2029,588.77,370.07,0
2030,588.37,372.19,0
2031,585.75,375.87,0
2032,585.74,377.39,1
2033,586.74,380.66,1
2034,589.54,380.57,1
2035,588.03,382.87,1
2036,589.19,383.54,1
2037,585.38,383.93,1
2038,584.42,384.47,1
2039,585.57,383.77,1
2040,584.99,381.95,1
2041,583.53,381.68,1
2042,583.83,380.14,1
2043,583.71,378.93,1
2044,582.94,378.98,1
2045,578.97,380.06,1
2046,500.11,408.45,1
2047,438.35,427.91,1
2048,445.67,420.83,1
2049,448.09,420.28,1
2050,448.54,422.25,1
2051,447.21,421.01,1
2052,447.39,419.28,1
2053,446.52,420.54,1
2054,446.66,420.08,1
2055,447.34,420.15,1
2056,448.4,418.73,1
2057,447.84,418.63,1
2058,448.32,418.8,1
2059,448.68,418.69,1
2060,447.91,419.28,1
2061,449.04,418.65,1
2062,448.89,415.95,1
2063,448.23,417.44,1
2064,448.88,416.44,1
2065,448.28,416.53,1
2066,447.73,416.14,1
2067,449.08,416.63,1
2068,448.24,416.15,1
2069,446.11,417.07,1
2070,447.53,416.06,1
2071,480.62,412.53,1
2072,518.86,402.14,1
2073,524.2,403.42,1
2074,528.51,403.17,1
2075,531.81,403.52,1
2076,530.52,403.33,1
2077,527.82,402.73,1
2078,528.32,403.09,1
2079,529.49,402.42,1
2080,528.73,400.79,1
2081,530,402.09,1
2082,527.8,404.71,1
2083,528.67,406.12,1
2084,526.54,407.88,1
2085,527.58,408.3,1
2086,528.26,407.26,1
2087,528.46,408.14,1
2088,529.14,409.91,1
2089,527.76,410.3,1
2090,526.03,412.57,1
2091,526.38,413.78,1
2092,526.41,414.79,1
2093,526.38,414.73,1
2094,526.55,415.42,1
2095,528.34,415.16,1
2096,526.08,418.35,1
2097,528.5,419.93,1
2098,528.04,420.22,1
2099,527.26,419.93,1
2100,527.02,423.6,1
2101,532.2,436.11,1
2102,533.59,505.37,1
2103,536.82,522.73,1
2104,539.62,505.58,1
2105,539.89,507.06,1
2106,540.49,509.62,1
2107,539.98,508.42,1
2108,540.78,512.05,1
2109,540.15,513.99,1
2110,539.43,512.57,1
2111,539.7,515.93,1
2112,538.29,517.9,1
2113,539.89,516.04,1
2114,538.56,517.35,1
2115,538.59,516.03,1
2116,539.86,515.68,1
2117,539.41,516.34,1
2118,538.81,514.08,1
2119,538.67,512.64,1
2120,538.58,513.94,1
2121,539.02,514.18,1
2122,537.05,515.6,1
2123,536.95,516.03,1
2124,538.64,516.39,1
2125,540.98,516.29,1
2126,595.55,527.32,1
2127,657.5,550.13,1
2128,699.49,550.65,0
2129,685.04,551.86,0
2130,680.22,551.42,0
2131,684.36,551.77,0
2132,686.96,553.31,0
2133,686.74,553.36,0
2134,686.3,553.32,0
2135,687.58,553.81,0
2136,687.43,550.58,1
2137,688.43,551.86,1
2138,690.17,549.56,1
2139,690.48,549.04,1
2140,692.37,547.69,1
2141,691.03,552.14,1
2142,692.42,551.25,1
2143,690.66,550.78,1
2144,689.55,550.25,1
2145,689.55,551.38,1
2146,689.74,550.55,1
2147,690.18,551.14,1
2148,689.27,552.41,1
2149,688.98,550.79,1
2150,689.63,552.3,1
2151,689.91,552.13,1
2152,689.24,553.66,1
2153,720.41,553.15,1
2154,757.12,560.99,1
2155,746.79,560.22,1
2156,742.79,560.88,1
2157,745,563.1,1
2158,746.54,564.34,1
2159,744.68,564.24,1
2160,743.69,564.9,1
2161,744.05,563.98,1
2162,744.56,562.17,1
2163,745.03,561.96,1
2164,744.67,560.91,1
2165,745.1,561.58,1
2166,746.05,562.23,1
2167,745.76,562.88,1
2168,744.5,562.25,1
2169,745.21,563.05,1
2170,745.15,561.93,1
2171,744.93,564.76,1
2172,746.07,564.43,1
2173,747.18,564.41,1
2174,746.22,563.53,1
2175,745.15,563.7,1
2176,747.03,563.78,1
2177,746.05,563.83,1
2178,747.09,563.63,1
2179,746.3,565.44,1
2180,745.96,563.01,1
2181,745.17,563.76,1
2182,746.69,562.2,1
2183,747.36,562.22,1
2184,746.18,562.52,1
2185,746.14,561.12,1
2186,746.63,560.18,1
2187,747.64,561.53,1
2188,746.77,559.36,1
2189,745.84,560.07,1
2190,745.22,557.61,1
2191,746.12,557.38,1
2192,744.93,557.38,1
2193,743.81,558.75,1
2194,742.98,559,1
2195,743.49,559.92,1
2196,744.94,557.09,1
2197,744.75,555.95,1
2198,743.45,554.88,1
2199,742.78,555.03,1
2200,742.46,555.76,1
2201,742.36,554.75,1
2202,741.71,556.99,1
2203,742.16,557.09,1
2204,740.5,558.18,1
2205,742.97,561.39,1
2206,742.44,560.49,1
2207,743.04,558.6,1
2208,743.32,557.77,1
2209,745.2,556.75,1
2210,744.55,554.4,1
2211,720.23,568.8,1
2212,603.38,646.84,1
2213,574,679.72,0
2214,574.2,653.27,0
2215,575.25,656.89,0
2216,571.94,662.03,0
2217,568.74,664.12,0
2218,570.84,660.75,0
2219,571.53,661.64,0
2220,571.26,659.62,0
2221,570.98,662.63,0
2222,571.34,661.51,1
2223,573,663.62,1
2224,570.19,662.29,1
2225,569.88,661.25,1
2226,569.69,660.87,1
2227,569.96,660.16,1
2228,570.17,662.22,1
2229,570.03,661.92,1
2230,569.07,663.6,1
2231,567.94,663.68,1
2232,567.66,663.28,1
2233,565.66,662.15,1
2234,564.81,662.87,1
2235,565.68,664.2,1
2236,564.49,662.24,1
2237,564.07,661.31,1
2238,564.54,661.57,1
